,DATE_TIME,PLANT_ID,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
1143,28/5/2020 13:00,4135001,32.9157552,60.92674347,1.008243875,28/5/2020,13:00:00,61.42,991.93,5.65,292.83,6.00E-05
1144,28/5/2020 13:15,4135001,33.30490127,61.48070287,0.87740903,28/5/2020,13:15:00,62.76,992.09,5.55,294.57,8.20E-05
1145,28/5/2020 13:30,4135001,32.80250586,49.77019207,0.513674094,28/5/2020,13:30:00,64.13,992.25,5.46,296.36,0.000104
1146,28/5/2020 13:45,4135001,32.92808647,49.82007233,0.741744231,28/5/2020,13:45:00,65.35,992.41,5.36,298.12,0.000111
1147,28/5/2020 14:00,4135001,33.7576235,56.5494842,0.718638987,28/5/2020,14:00:00,66.4,992.56,5.24,299.85,0.000103
1148,28/5/2020 14:15,4135001,32.78992793,46.81591136,0.403313417,28/5/2020,14:15:00,67.48,992.72,5.13,301.65,9.60E-05
1149,28/5/2020 14:30,4135001,32.84624807,48.51458733,0.55182746,28/5/2020,14:30:00,68.56,992.87,5.02,303.53,8.80E-05
1150,28/5/2020 14:45,4135001,32.96533185,46.83451485,0.537780788,28/5/2020,14:45:00,69.47,993,4.92,304.92,0.000199
1151,28/5/2020 15:00,4135001,33.39793093,51.45386533,0.739770027,28/5/2020,15:00:00,70.2,993.11,4.82,305.77,0.000428
1152,28/5/2020 15:15,4135001,33.4184388,50.9835652,0.642219944,28/5/2020,15:15:00,70.94,993.22,4.73,306.66,0.000657
1153,28/5/2020 15:30,4135001,33.45063293,49.20921033,0.572510369,28/5/2020,15:30:00,71.68,993.34,4.63,307.59,0.000886
1154,28/5/2020 15:45,4135001,33.09783493,47.05743857,0.479389241,28/5/2020,15:45:00,72.32,993.42,4.52,308.31,0.000974
1155,28/5/2020 16:00,4135001,32.85396113,42.799833,0.206959974,28/5/2020,16:00:00,72.87,993.47,4.41,308.82,0.000922
1156,28/5/2020 16:15,4135001,32.72757773,40.30443513,0.315240193,28/5/2020,16:15:00,73.42,993.53,4.29,309.36,0.00087
1157,28/5/2020 16:30,4135001,32.8664406,40.0736208,0.320722541,28/5/2020,16:30:00,73.97,993.58,4.17,309.93,0.000818
1158,28/5/2020 16:45,4135001,32.67632836,38.69387814,0.291288889,28/5/2020,16:45:00,74.49,993.59,4.06,310.6,0.000723
1159,28/5/2020 17:00,4135001,32.67141727,38.5844868,0.234882855,28/5/2020,17:00:00,74.96,993.55,3.94,311.4,0.000584
1160,28/5/2020 17:15,4135001,32.51223057,37.49488814,0.195937794,28/5/2020,17:15:00,75.44,993.51,3.82,312.24,0.000445
1161,28/5/2020 17:30,4135001,31.9580788,34.10791773,0.083615407,28/5/2020,17:30:00,75.91,993.47,3.7,313.13,0.000306
1162,28/5/2020 17:45,4135001,31.47694293,31.63483073,0.051798724,28/5/2020,17:45:00,76.4,993.38,3.6,313.9,0.000361
1163,28/5/2020 18:00,4135001,31.00580053,30.528898,0.035922909,28/5/2020,18:00:00,76.9,993.24,3.51,314.51,0.000608
1164,28/5/2020 18:15,4135001,30.42119707,29.99576036,0.020675625,28/5/2020,18:15:00,77.4,993.1,3.41,315.16,0.000855
1165,28/5/2020 18:30,4135001,29.72327093,29.32079429,0.007399102,28/5/2020,18:30:00,77.9,992.97,3.32,315.85,0.001102
1166,28/5/2020 18:45,4135001,28.56131,27.98389913,0.001263681,28/5/2020,18:45:00,78.39,992.81,3.25,316.39,0.001174
1167,28/5/2020 19:00,4135001,28.05981847,27.34047433,0,28/5/2020,19:00:00,78.87,992.63,3.2,316.78,0.00107
1168,28/5/2020 19:15,4135001,27.7923808,26.7919168,0,28/5/2020,19:15:00,79.36,992.45,3.15,317.18,0.000966
1169,28/5/2020 19:30,4135001,27.6113422,26.0416464,0,28/5/2020,19:30:00,79.84,992.27,3.1,317.59,0.000861
1170,28/5/2020 19:45,4135001,27.3556456,25.63727807,0,28/5/2020,19:45:00,80.31,992.11,3.05,317.98,0.000887
1171,28/5/2020 20:00,4135001,27.13539564,25.52932307,0,28/5/2020,20:00:00,80.75,991.97,3.02,318.35,0.001044
1172,28/5/2020 20:15,4135001,26.93152067,25.35537527,0,28/5/2020,20:15:00,81.19,991.83,2.98,318.73,0.0012
1173,28/5/2020 20:30,4135001,26.72478447,25.21092527,0,28/5/2020,20:30:00,81.63,991.69,2.94,319.11,0.001357
1174,28/5/2020 20:45,4135001,26.4515138,24.99562987,0,28/5/2020,20:45:00,82.01,991.58,2.91,319.65,0.001442
1175,28/5/2020 21:00,4135001,26.2307618,24.61902467,0,28/5/2020,21:00:00,82.32,991.5,2.88,320.33,0.001455
1176,28/5/2020 21:15,4135001,24.98380838,24.34896562,0,28/5/2020,21:15:00,82.63,991.43,2.85,321.02,0.001468
1177,28/5/2020 21:30,4135001,22.00026769,20.65195162,0,28/5/2020,21:30:00,82.94,991.35,2.82,321.73,0.001482
1178,28/5/2020 21:45,4135001,20.61398777,19.55331654,0,28/5/2020,21:45:00,83.25,991.33,2.79,322.31,0.001499
1179,28/5/2020 22:00,4135001,20.84500333,19.86522427,0,28/5/2020,22:00:00,83.54,991.35,2.77,322.74,0.00152
1180,28/5/2020 22:15,4135001,21.10015247,20.13362207,0,28/5/2020,22:15:00,83.84,991.37,2.75,323.18,0.001541
1181,28/5/2020 22:30,4135001,21.25922486,20.27703636,0,28/5/2020,22:30:00,84.15,991.39,2.72,323.62,0.001562
1182,28/5/2020 22:45,4135001,21.2420736,20.3306824,0,28/5/2020,22:45:00,84.41,991.46,2.72,323.91,0.001736
1183,28/5/2020 23:00,4135001,21.21269362,20.33963,0,28/5/2020,23:00:00,84.63,991.56,2.72,324.04,0.002062
1184,28/5/2020 23:15,4135001,21.1957966,20.36386927,0,28/5/2020,23:15:00,84.86,991.66,2.73,324.16,0.002388
1185,28/5/2020 23:30,4135001,21.1990866,20.35206507,0,28/5/2020,23:30:00,85.09,991.77,2.73,324.29,0.002715
1186,28/5/2020 23:45,4135001,21.15724287,20.2670472,0,28/5/2020,23:45:00,85.18,991.89,2.75,324.42,0.002758
1187,29/5/2020 0:00,4135001,21.095442,20.236613,0,29/5/2020,0:00:00,80.45,992.11,3.61,284.5,0.019756
1188,29/5/2020 0:15,4135001,21.07619027,20.20665093,0,29/5/2020,0:15:00,85.12,992.16,2.82,324.67,0.002279
1189,29/5/2020 0:30,4135001,21.00891927,20.19077567,0,29/5/2020,0:30:00,85.08,992.3,2.85,324.79,0.00204
1190,29/5/2020 0:45,4135001,20.7940328,19.9732014,0,29/5/2020,0:45:00,84.67,992.45,2.92,324.94,0.002051
1191,29/5/2020 1:00,4135001,20.70874492,19.86686831,0,29/5/2020,1:00:00,83.9,992.61,3.04,325.09,0.002312
1192,29/5/2020 1:15,4135001,20.66671327,19.79450473,0,29/5/2020,1:15:00,83.13,992.78,3.15,325.23,0.002574
1193,29/5/2020 1:30,4135001,20.69515573,19.81047773,0,29/5/2020,1:30:00,82.37,992.94,3.27,325.37,0.002836
1194,29/5/2020 1:45,4135001,20.7071381,19.7992888,0,29/5/2020,1:45:00,81.13,993.11,3.34,325.35,0.002962
1195,29/5/2020 6:15,4135001,20.83839933,20.16665392,0.040902335,29/5/2020,6:15:00,53.79,993.43,3.8,297.26,0.000892
1196,29/5/2020 6:30,4135001,21.0031935,20.9889395,0.066323158,29/5/2020,6:30:00,53.07,993.26,3.9,295.1,0.000746
1197,29/5/2020 6:45,4135001,21.18515207,21.92250173,0.099878044,29/5/2020,6:45:00,52.54,993.07,4.03,292.75,0.000664
1198,29/5/2020 7:00,4135001,21.43288993,24.11876633,0.130125543,29/5/2020,7:00:00,52.17,992.86,4.19,290.28,0.000643
1199,29/5/2020 7:15,4135001,21.80819507,26.070054,0.133900851,29/5/2020,7:15:00,51.81,992.66,4.35,287.99,0.000622
1200,29/5/2020 7:30,4135001,22.1382732,26.9603476,0.152861262,29/5/2020,7:30:00,51.46,992.45,4.53,285.88,0.000602
1201,29/5/2020 7:45,4135001,22.34573353,28.1821268,0.188819984,29/5/2020,7:45:00,51.3,992.23,4.71,284.01,0.000665
1202,29/5/2020 8:00,4135001,22.67702447,29.93045647,0.233644605,29/5/2020,8:00:00,51.35,992.01,4.91,282.36,0.000812
1203,29/5/2020 8:15,4135001,23.1681946,32.69951147,0.299662534,29/5/2020,8:15:00,51.39,991.79,5.12,280.85,0.000958
1204,29/5/2020 8:30,4135001,23.66407273,35.25810747,0.359172322,29/5/2020,8:30:00,51.44,991.57,5.32,279.46,0.001105
1205,29/5/2020 8:45,4135001,24.08229293,37.54553864,0.393341279,29/5/2020,8:45:00,51.68,991.38,5.51,278.59,0.001303
1206,29/5/2020 9:00,4135001,24.37939667,40.1277506,0.483568593,29/5/2020,9:00:00,52.12,991.22,5.68,278.2,0.001552
1207,29/5/2020 9:15,4135001,25.40005687,47.31288253,0.683993537,29/5/2020,9:15:00,52.56,991.06,5.85,277.83,0.001801
1208,29/5/2020 9:30,4135001,25.6231832,47.15650247,0.485174513,29/5/2020,9:30:00,53.01,990.9,6.01,277.48,0.002049
1209,29/5/2020 9:45,4135001,26.1870668,47.0743288,0.61887154,29/5/2020,9:45:00,53.58,990.79,6.12,277.54,0.002242
1210,29/5/2020 10:00,4135001,26.661143,47.86209887,0.625929115,29/5/2020,10:00:00,54.27,990.74,6.18,277.98,0.002378
1211,29/5/2020 10:15,4135001,27.28059887,56.17617787,0.922471946,29/5/2020,10:15:00,54.98,990.68,6.23,278.41,0.002514
1212,29/5/2020 10:30,4135001,27.96214193,59.34772947,0.942640817,29/5/2020,10:30:00,55.7,990.62,6.28,278.83,0.002651
1213,29/5/2020 10:45,4135001,28.6902568,57.81664833,0.880648258,29/5/2020,10:45:00,56.55,990.61,6.28,279.35,0.002716
1214,29/5/2020 11:00,4135001,28.98941914,58.54648693,0.89846418,29/5/2020,11:00:00,57.54,990.64,6.21,279.98,0.002709
1215,29/5/2020 11:15,4135001,29.17119147,57.72865393,0.844823108,29/5/2020,11:15:00,58.56,990.68,6.15,280.62,0.002703
1216,29/5/2020 11:30,4135001,29.17043653,54.0487796,0.725667321,29/5/2020,11:30:00,59.59,990.71,6.09,281.27,0.002697
1217,29/5/2020 11:45,4135001,29.45211587,57.4801796,1.051895543,29/5/2020,11:45:00,60.7,990.8,5.99,281.86,0.002625
1218,29/5/2020 12:00,4135001,30.0820658,61.4289776,0.875959719,29/5/2020,12:00:00,61.89,990.94,5.86,282.38,0.00249
1219,29/5/2020 12:15,4135001,29.98060707,58.23431193,0.711932499,29/5/2020,12:15:00,63.11,991.08,5.72,282.93,0.002354
1220,29/5/2020 12:30,4135001,30.22876787,58.4341208,0.907262212,29/5/2020,12:30:00,64.35,991.23,5.59,283.5,0.002218
1221,29/5/2020 12:45,4135001,30.41427827,62.09320067,0.964028712,29/5/2020,12:45:00,65.6,991.38,5.44,283.82,0.002221
1222,29/5/2020 13:00,4135001,31.0336488,63.14266973,0.975007761,29/5/2020,13:00:00,66.84,991.56,5.28,283.88,0.002362
1223,29/5/2020 13:15,4135001,31.22641807,63.19209207,0.906359092,29/5/2020,13:15:00,68.12,991.74,5.12,283.95,0.002502
1224,29/5/2020 13:30,4135001,31.45149127,58.44219167,0.870920262,29/5/2020,13:30:00,69.41,991.92,4.97,284.01,0.002643
1225,29/5/2020 13:45,4135001,31.4721985,58.87419564,0.631655037,29/5/2020,13:45:00,70.51,992.09,4.82,283.7,0.002673
1226,29/5/2020 14:00,4135001,31.29462073,50.15845953,0.471598983,29/5/2020,14:00:00,71.4,992.27,4.69,282.98,0.002594
1227,29/5/2020 14:15,4135001,31.44660047,51.540208,0.725410408,29/5/2020,14:15:00,72.3,992.44,4.57,282.22,0.002514
1228,29/5/2020 14:30,4135001,31.9529074,53.65471587,0.611296238,29/5/2020,14:30:00,73.22,992.61,4.44,281.42,0.002434
1229,29/5/2020 14:45,4135001,32.07957367,53.01984073,0.652565973,29/5/2020,14:45:00,73.94,992.78,4.33,280.51,0.002583
1230,29/5/2020 15:00,4135001,32.37420473,52.76566173,0.559360168,29/5/2020,15:00:00,74.46,992.94,4.24,279.51,0.002961
1231,29/5/2020 15:15,4135001,32.27581187,51.22181007,0.519266135,29/5/2020,15:15:00,74.98,993.1,4.15,278.46,0.003338
1232,29/5/2020 15:30,4135001,32.34201053,48.92515073,0.524943236,29/5/2020,15:30:00,75.51,993.27,4.07,277.37,0.003716
1233,29/5/2020 15:45,4135001,32.46573564,48.31849457,0.534863906,29/5/2020,15:45:00,75.96,993.38,4,276.34,0.004114
1234,29/5/2020 16:00,4135001,32.45574533,47.4088624,0.484228046,29/5/2020,16:00:00,76.32,993.46,3.95,275.4,0.004531
1235,29/5/2020 16:15,4135001,31.81478467,46.41744407,0.457150144,29/5/2020,16:15:00,76.68,993.54,3.91,274.44,0.004949
1236,29/5/2020 16:30,4135001,31.6578208,43.54560113,0.302686481,29/5/2020,16:30:00,77.05,993.61,3.86,273.45,0.005367
1237,29/5/2020 16:45,4135001,30.83621833,39.6094684,0.25664592,29/5/2020,16:45:00,77.38,993.65,3.84,272.63,0.005829
1238,29/5/2020 17:00,4135001,30.0257304,36.7043906,0.2275632,29/5/2020,17:00:00,77.68,993.65,3.84,272,0.006336
1239,29/5/2020 17:15,4135001,29.58132927,34.95715533,0.163290324,29/5/2020,17:15:00,77.98,993.64,3.83,271.37,0.006844
1240,29/5/2020 17:30,4135001,29.13962607,32.1050026,0.086977631,29/5/2020,17:30:00,78.29,993.64,3.83,270.74,0.007351
1241,29/5/2020 17:45,4135001,28.60853564,30.09376086,0.065127653,29/5/2020,17:45:00,78.56,993.59,3.84,270.28,0.007731
1242,29/5/2020 18:00,4135001,28.17793367,28.66382253,0.033313008,29/5/2020,18:00:00,78.81,993.49,3.86,270,0.007985
1243,29/5/2020 18:15,4135001,27.79263707,27.22354733,0.010402443,29/5/2020,18:15:00,79.07,993.39,3.88,269.73,0.008238
1244,29/5/2020 18:30,4135001,27.43268633,26.25335673,0.003065661,29/5/2020,18:30:00,79.32,993.29,3.9,269.46,0.008491
1245,29/5/2020 18:45,4135001,27.0520792,25.38117267,0,29/5/2020,18:45:00,79.53,993.16,3.92,269.38,0.009077
1246,29/5/2020 19:00,4135001,26.57452987,24.8557904,0,29/5/2020,19:00:00,79.7,993.02,3.93,269.51,0.009995
1247,29/5/2020 19:15,4135001,26.25181073,24.42285167,0,29/5/2020,19:15:00,79.87,992.88,3.93,269.63,0.010912
1248,29/5/2020 19:30,4135001,25.99156107,23.6388794,0,29/5/2020,19:30:00,80.04,992.74,3.94,269.75,0.01183
1249,29/5/2020 19:45,4135001,25.52207653,22.86692293,0,29/5/2020,19:45:00,80.15,992.6,3.94,270.1,0.01245
1250,29/5/2020 20:00,4135001,25.53364047,23.55485433,0,29/5/2020,20:00:00,80.2,992.48,3.95,270.67,0.012772
1251,29/5/2020 20:15,4135001,25.580924,24.16174314,0,29/5/2020,20:15:00,80.25,992.36,3.95,271.24,0.013094
1252,29/5/2020 20:30,4135001,25.6105834,24.43322947,0,29/5/2020,20:30:00,80.31,992.24,3.95,271.8,0.013416
1253,29/5/2020 20:45,4135001,25.57697573,24.29630733,0,29/5/2020,20:45:00,80.37,992.13,3.93,272.46,0.01375
1254,29/5/2020 21:00,4135001,25.56937447,24.1769226,0,29/5/2020,21:00:00,80.44,992.04,3.9,273.21,0.014097
1255,29/5/2020 21:15,4135001,25.5727214,24.30524493,0,29/5/2020,21:15:00,80.52,991.95,3.86,273.97,0.014444
1256,29/5/2020 21:30,4135001,25.53245233,24.24543453,0,29/5/2020,21:30:00,80.59,991.86,3.83,274.75,0.01479
1257,29/5/2020 21:45,4135001,25.4170736,24.08434453,0,29/5/2020,21:45:00,80.63,991.8,3.8,275.64,0.01573
1258,29/5/2020 22:00,4135001,25.31565747,24.1501708,0,29/5/2020,22:00:00,80.63,991.78,3.78,276.63,0.017264
1259,29/5/2020 22:15,4135001,24.6701782,23.41752533,0,29/5/2020,22:15:00,80.64,991.75,3.76,277.63,0.018798
1260,29/5/2020 22:30,4135001,22.479893,21.28826507,0,29/5/2020,22:30:00,80.65,991.73,3.75,278.64,0.020331
1261,29/5/2020 22:45,4135001,21.80762807,20.89023486,0,29/5/2020,22:45:00,80.61,991.74,3.73,279.64,0.020727
1262,29/5/2020 23:00,4135001,21.58188473,20.80005707,0,29/5/2020,23:00:00,80.53,991.79,3.71,280.61,0.019986
1263,29/5/2020 23:15,4135001,21.44609787,20.709676,0,29/5/2020,23:15:00,80.45,991.84,3.68,281.6,0.019245
1264,29/5/2020 23:30,4135001,21.5154318,20.65117787,0,29/5/2020,23:30:00,80.37,991.89,3.66,282.6,0.018504
1265,29/5/2020 23:45,4135001,21.5897746,20.9075114,0,29/5/2020,23:45:00,80.37,991.98,3.64,283.57,0.018674
1266,30/5/2020 0:00,4135001,21.52715873,20.8601236,0,30/5/2020,0:00:00,78.23,991.71,2.15,273.79,0.014237
1267,30/5/2020 0:15,4135001,21.492806,20.69905987,0,30/5/2020,0:15:00,80.53,992.24,3.58,285.45,0.020837
1268,30/5/2020 0:30,4135001,21.3664144,20.52970367,0,30/5/2020,0:30:00,80.62,992.36,3.55,286.41,0.021919
1269,30/5/2020 0:45,4135001,21.3732096,20.50499067,0,30/5/2020,0:45:00,80.49,992.51,3.55,287.36,0.021702
1270,30/5/2020 1:00,4135001,21.3210645,20.41563629,0,30/5/2020,1:00:00,80.16,992.68,3.58,288.27,0.020188
1271,30/5/2020 1:15,4135001,21.29543873,20.294574,0,30/5/2020,1:15:00,79.82,992.86,3.61,289.17,0.018673
1272,30/5/2020 1:30,4135001,21.305418,20.40134893,0,30/5/2020,1:30:00,79.49,993.03,3.65,290.04,0.017158
1273,30/5/2020 1:45,4135001,21.262144,20.47354133,0,30/5/2020,1:45:00,78.62,993.21,3.68,290.95,0.016695
1274,30/5/2020 2:00,4135001,21.25114333,20.46340327,0,30/5/2020,2:00:00,77.21,993.39,3.72,291.88,0.017281
1275,30/5/2020 2:15,4135001,21.31638587,20.49529,0,30/5/2020,2:15:00,75.84,993.56,3.75,292.8,0.017868
1276,30/5/2020 2:30,4135001,21.3130046,20.61629027,0,30/5/2020,2:30:00,74.48,993.74,3.79,293.7,0.018455
1277,30/5/2020 2:45,4135001,21.40104367,20.68991693,0,30/5/2020,2:45:00,73.05,993.89,3.82,294.05,0.017459
1278,30/5/2020 3:00,4135001,21.4183166,20.60063273,0,30/5/2020,3:00:00,71.54,994,3.83,293.89,0.014882
1279,30/5/2020 3:15,4135001,21.39867286,20.53199114,0,30/5/2020,3:15:00,70.07,994.1,3.84,293.73,0.012304
1280,30/5/2020 3:30,4135001,21.37410473,20.53302007,0,30/5/2020,3:30:00,68.62,994.21,3.85,293.57,0.009726
1281,30/5/2020 3:45,4135001,21.3664836,20.48927813,0,30/5/2020,3:45:00,67.26,994.27,3.87,293.02,0.008572
1282,30/5/2020 4:00,4135001,21.41384273,20.515926,0,30/5/2020,4:00:00,65.99,994.28,3.89,292.11,0.008842
1283,30/5/2020 4:15,4135001,21.42423293,20.5375876,0,30/5/2020,4:15:00,64.74,994.29,3.92,291.2,0.009112
1284,30/5/2020 4:30,4135001,21.4370606,20.5680806,0,30/5/2020,4:30:00,63.51,994.3,3.95,290.31,0.009382
1285,30/5/2020 4:45,4135001,21.29342033,20.2706728,0,30/5/2020,4:45:00,62.41,994.26,3.98,289.4,0.008886
1286,30/5/2020 5:00,4135001,21.24248647,20.14850667,0,30/5/2020,5:00:00,61.43,994.16,4.02,288.48,0.007625
1287,30/5/2020 5:15,4135001,21.27621873,20.2370014,0,30/5/2020,5:15:00,60.47,994.07,4.07,287.58,0.006364
1288,30/5/2020 5:30,4135001,21.26208493,20.15769047,0,30/5/2020,5:30:00,59.52,993.97,4.11,286.7,0.005103
1289,30/5/2020 5:45,4135001,21.22681107,19.82743393,0.001054233,30/5/2020,5:45:00,58.68,993.85,4.16,285.96,0.004248
1290,30/5/2020 6:00,4135001,21.15011187,19.7475058,0.007835054,30/5/2020,6:00:00,57.95,993.7,4.19,285.34,0.003798
1291,30/5/2020 6:15,4135001,21.1853698,20.10039453,0.023006843,30/5/2020,6:15:00,57.22,993.55,4.23,284.74,0.003348
1292,30/5/2020 6:30,4135001,21.3506612,20.921696,0.050395305,30/5/2020,6:30:00,56.51,993.39,4.27,284.15,0.002898
1293,30/5/2020 6:45,4135001,21.59182947,21.91393233,0.083629364,30/5/2020,6:45:00,55.97,993.2,4.32,283.51,0.002662
1294,30/5/2020 7:00,4135001,21.78685107,22.9464376,0.116744907,30/5/2020,7:00:00,55.61,992.95,4.38,282.83,0.002641
1295,30/5/2020 7:15,4135001,22.16442873,24.74910873,0.15050792,30/5/2020,7:15:00,55.24,992.71,4.44,282.17,0.00262
1296,30/5/2020 7:30,4135001,22.4847634,25.54150587,0.137154675,30/5/2020,7:30:00,54.88,992.47,4.49,281.53,0.002599
1297,30/5/2020 7:45,4135001,22.75419527,27.12227373,0.163594894,30/5/2020,7:45:00,54.63,992.24,4.57,280.87,0.002779
1298,30/5/2020 8:00,4135001,22.79219264,28.88686486,0.219402269,30/5/2020,8:00:00,54.49,992,4.66,280.21,0.00316
1299,30/5/2020 8:15,4135001,23.30529987,32.51051,0.319270414,30/5/2020,8:15:00,54.34,991.77,4.75,279.57,0.003541
1300,30/5/2020 8:30,4135001,23.72245473,34.3021282,0.257492758,30/5/2020,8:30:00,54.2,991.54,4.85,278.95,0.003923
1301,30/5/2020 8:45,4135001,23.95977967,33.92372833,0.241486523,30/5/2020,8:45:00,54.19,991.33,4.94,278.6,0.004039
1302,30/5/2020 9:00,4135001,24.18511947,33.2824116,0.258889448,30/5/2020,9:00:00,54.3,991.13,5.03,278.48,0.003892
1303,30/5/2020 9:15,4135001,24.40823153,34.40989967,0.371121849,30/5/2020,9:15:00,54.42,990.94,5.12,278.37,0.003744
1304,30/5/2020 9:30,4135001,24.94327793,37.55877507,0.430853959,30/5/2020,9:30:00,54.54,990.74,5.2,278.26,0.003597
1305,30/5/2020 9:45,4135001,24.95345873,35.66078087,0.31364225,30/5/2020,9:45:00,54.8,990.6,5.27,278.28,0.003686
1306,30/5/2020 10:00,4135001,24.9230428,32.24046013,0.304070602,30/5/2020,10:00:00,55.2,990.5,5.33,278.42,0.004012
1307,30/5/2020 10:15,4135001,24.95966,30.92638079,0.277684483,30/5/2020,10:15:00,55.6,990.4,5.38,278.56,0.004337
1308,30/5/2020 10:30,4135001,24.80840247,30.40130007,0.337015237,30/5/2020,10:30:00,56.01,990.3,5.43,278.7,0.004663
1309,30/5/2020 10:45,4135001,24.85946453,32.48247873,0.348691926,30/5/2020,10:45:00,56.57,990.25,5.45,278.9,0.004808
1310,30/5/2020 11:00,4135001,25.07773447,35.4601398,0.426267987,30/5/2020,11:00:00,57.28,990.23,5.45,279.16,0.004773
1311,30/5/2020 11:15,4135001,25.54298293,41.660313,0.715572958,30/5/2020,11:15:00,58.01,990.22,5.44,279.42,0.004738
1312,30/5/2020 11:30,4135001,26.04090373,44.66700847,0.561617874,30/5/2020,11:30:00,58.74,990.2,5.44,279.68,0.004702
1313,30/5/2020 11:45,4135001,26.3615418,46.69518427,0.62398843,30/5/2020,11:45:00,59.64,990.24,5.41,280.01,0.004219
1314,30/5/2020 12:00,4135001,27.0928548,57.69117847,1.151102274,30/5/2020,12:00:00,60.7,990.32,5.35,280.4,0.003288
1315,30/5/2020 12:15,4135001,27.6734152,62.91643313,0.799823623,30/5/2020,12:15:00,61.78,990.41,5.29,280.8,0.002358
1316,30/5/2020 12:30,4135001,28.24220936,60.84071814,1.122550064,30/5/2020,12:30:00,62.88,990.49,5.24,281.2,0.001427
1317,30/5/2020 12:45,4135001,28.96689653,62.345989,0.771698892,30/5/2020,12:45:00,64.05,990.6,5.16,281.64,0.000905
1318,30/5/2020 13:00,4135001,28.82690847,53.6317382,0.645475585,30/5/2020,13:00:00,65.29,990.74,5.07,282.1,0.000791
1319,30/5/2020 13:15,4135001,28.9500306,56.0328042,0.949278779,30/5/2020,13:15:00,66.55,990.88,4.98,282.58,0.000677
1320,30/5/2020 13:30,4135001,29.13891813,53.3879132,0.805623819,30/5/2020,13:30:00,67.84,991.02,4.89,283.08,0.000563
1321,30/5/2020 13:45,4135001,29.40827633,55.0262228,0.889705145,30/5/2020,13:45:00,68.96,991.17,4.79,283.44,0.000495
1322,30/5/2020 14:00,4135001,29.92807407,54.6619546,0.886393536,30/5/2020,14:00:00,69.89,991.35,4.69,283.66,0.000473
1323,30/5/2020 14:15,4135001,30.11400747,54.58146207,0.850795052,30/5/2020,14:15:00,70.84,991.52,4.6,283.89,0.00045
1324,30/5/2020 14:30,4135001,30.26233913,52.08815493,0.776912684,30/5/2020,14:30:00,71.79,991.7,4.5,284.13,0.000428
1325,30/5/2020 14:45,4135001,30.07889021,52.50944736,0.740610471,30/5/2020,14:45:00,72.58,991.85,4.41,284.19,0.000493
1326,30/5/2020 15:00,4135001,30.49638267,51.013694,0.698364691,30/5/2020,15:00:00,73.19,991.97,4.31,284.04,0.000646
1327,30/5/2020 15:15,4135001,30.8197694,47.81379373,0.643363019,30/5/2020,15:15:00,73.81,992.1,4.22,283.88,0.000799
1328,30/5/2020 15:30,4135001,30.739146,47.6748986,0.593051344,30/5/2020,15:30:00,74.43,992.23,4.12,283.72,0.000952
1329,30/5/2020 15:45,4135001,30.83932487,46.91625173,0.539710097,30/5/2020,15:45:00,74.96,992.33,4.04,283.48,0.001121
1330,30/5/2020 16:00,4135001,31.278884,44.566937,0.481680801,30/5/2020,16:00:00,75.41,992.4,3.96,283.16,0.001306
1331,30/5/2020 16:15,4135001,31.0069884,42.35145673,0.422747049,30/5/2020,16:15:00,75.86,992.47,3.88,282.82,0.001491
1332,30/5/2020 16:30,4135001,30.61301473,39.94118873,0.314396661,30/5/2020,16:30:00,76.31,992.54,3.81,282.48,0.001676
1333,30/5/2020 16:45,4135001,30.77180907,37.85851379,0.305276409,30/5/2020,16:45:00,76.7,992.59,3.73,282.19,0.002484
1334,30/5/2020 17:00,4135001,30.710561,36.66297187,0.254787917,30/5/2020,17:00:00,77,992.6,3.65,281.96,0.003913
1335,30/5/2020 17:15,4135001,30.20338127,34.47290047,0.201893609,30/5/2020,17:15:00,77.31,992.61,3.57,281.72,0.005342
1336,30/5/2020 17:30,4135001,30.03769333,32.64035633,0.141014269,30/5/2020,17:30:00,77.62,992.63,3.49,281.47,0.006771
1337,30/5/2020 17:45,4135001,29.53439127,30.59927987,0.077071117,30/5/2020,17:45:00,77.87,992.59,3.41,280.99,0.007865
1338,30/5/2020 18:00,4135001,28.9436726,28.7049784,0.047860068,30/5/2020,18:00:00,78.05,992.51,3.34,280.25,0.008623
1339,30/5/2020 18:15,4135001,28.53600267,27.2036742,0.019436187,30/5/2020,18:15:00,78.24,992.42,3.26,279.47,0.00938
1340,30/5/2020 18:30,4135001,28.10139567,25.64277147,0.003438846,30/5/2020,18:30:00,78.42,992.33,3.18,278.66,0.010138
1341,30/5/2020 18:45,4135001,27.70457367,24.64474687,0,30/5/2020,18:45:00,78.57,992.23,3.11,277.72,0.010527
1342,30/5/2020 19:00,4135001,27.33828964,23.92244607,0,30/5/2020,19:00:00,78.68,992.12,3.04,276.66,0.010547
1343,30/5/2020 19:15,4135001,26.9142048,23.59680393,0,30/5/2020,19:15:00,78.8,992.01,2.97,275.54,0.010566
1344,30/5/2020 19:30,4135001,26.37625527,24.04932253,0,30/5/2020,19:30:00,78.91,991.89,2.9,274.37,0.010586
1345,30/5/2020 19:45,4135001,25.91156827,23.50879527,0,30/5/2020,19:45:00,79.03,991.79,2.83,273.3,0.010969
